X (Lat),Y (Long),CNTY_NM,CNTY_NBR,FIPS,Shape_Leng,Shape_Area,County Location,Texas Councils of Government,Counties,Texas House Districts,Texas Congressional Districts,Texas Senate Districts
-95.672216849999998,33.386236009999998,Delta,60,"48,119",2.3211417459999999,0.069754730000000001,"(-95.672217, 33.386236)",,,,,
-97.477907759999994,31.037782669999999,Bell,14,"48,027",2.1787615890000001,0.26592656799999997,"(-97.477908, 31.037783)",,,,,
-98.18252382,30.788433820000002,Burnet,27,"48,053",2.494223061,0.24903365899999999,"(-98.182524, 30.788434)",,,,,
-94.343487710000005,33.07750446,Cass,34,"48,067",2.7296303169999998,0.240082449,"(-94.343488, 33.077504)",,,,,
-97.617673260000004,27.726215490000001,Nueces,178,"48,355",9.8146530829999996,0.203472348,"(-97.617673, 27.726215)",,,,,
-97.64303323,26.47132899,Willacy,245,"48,489",3.3241693950000002,0.15545108599999999,"(-97.643033, 26.471329)",,,,,
-98.701533889999993,33.984215849999998,Wichita,243,"48,485",1.833176967,0.156295134,"(-98.701534, 33.984216)",,,,,
-101.3033037,34.07239775,Floyd,78,"48,153",2.006894199,0.251107266,"(-101.303304, 34.072398)",,,,,
-97.728897779999997,27.432743949999999,Kleberg,137,"48,273",4.444938992,0.213851073,"(-97.728898, 27.432744)",,,,,
-100.27316999999999,36.277784320000002,Lipscomb,148,"48,295",1.9798055480000001,0.24239609100000001,"(-100.27317, 36.277784)",,,,,
-97.132414199999999,31.990790329999999,Hill,110,"48,217",2.5703929799999998,0.24370225000000001,"(-97.132414, 31.99079)",,,,,
-102.0315032,31.869211480000001,Midland,165,"48,329",1.8938984940000001,0.22266488200000001,"(-102.031503, 31.869211)",,,,,
-97.201848830000003,31.552344890000001,McLennan,161,"48,309",2.0884940869999999,0.26099164400000002,"(-97.201849, 31.552345)",,,,,
-99.213519640000001,33.616481469999997,Baylor,12,"48,023",1.9124575079999999,0.22668123200000001,"(-99.21352, 33.616481)",,,,,
-100.255259,33.178421579999998,Stonewall,217,"48,433",1.943594992,0.232000971,"(-100.255259, 33.178422)",,,,,
-99.347549720000004,31.19896752,McCulloch,160,"48,307",2.4401584949999999,0.26326760399999999,"(-99.34755, 31.198968)",,,,,
-101.4355097,32.306102320000001,Howard,115,"48,227",1.9003748469999999,0.22425398299999999,"(-101.43551, 32.306102)",,,,,
-100.9165071,32.747200630000002,Scurry,208,"48,415",1.905585978,0.22671170600000001,"(-100.916507, 32.747201)",,,,,
-96.149185349999996,31.704864430000001,Freestone,82,"48,161",2.4977576739999998,0.21982723500000001,"(-96.149185, 31.704864)",,,,,
-98.089864899999995,27.731310990000001,Jim Wells,126,"48,249",2.4270144789999999,0.20583063600000001,"(-98.089865, 27.731311)",,,,,
-101.2998612,33.614598729999997,Crosby,54,"48,107",1.913220344,0.22690700999999999,"(-101.299861, 33.614599)",,,,,
-96.221973750000004,29.277836199999999,Wharton,241,"48,481",2.4673533029999999,0.26314306300000001,"(-96.221974, 29.277836)",,,,,
-100.53809699999999,30.896610559999999,Schleicher,207,"48,413",2.4508665839999999,0.32145617599999998,"(-100.538097, 30.896611)",,,,,
-101.3572412,34.965220760000001,Armstrong,6,"48,011",1.945689566,0.23310993399999999,"(-101.357241, 34.965221)",,,,,
-97.781946540000007,30.334233189999999,Travis,227,"48,453",2.4582724790000001,0.248996407,"(-97.781947, 30.334233)",,,,,
-102.54309069999999,31.869081560000001,Ector,69,"48,135",1.8947719789999999,0.222982245,"(-102.543091, 31.869082)",,,,,
-99.246372820000005,29.747247529999999,Bandera,10,"48,019",2.1208429629999999,0.19267746599999999,"(-99.246373, 29.747248)",,,,,
-101.0500699,31.827865160000002,Sterling,216,"48,431",1.946807264,0.227750271,"(-101.05007, 31.827865)",,,,,
-97.165469610000002,28.326814129999999,Refugio,196,"48,391",3.3267094030000002,0.18568169600000001,"(-97.16547, 28.326814)",,,,,
-101.3542037,35.403468019999998,Carson,33,"48,065",1.9576109850000001,0.23751655399999999,"(-101.354204, 35.403468)",,,,,
-99.108260040000005,28.867267739999999,Frio,83,"48,163",2.1137106409999999,0.27113377500000002,"(-99.10826, 28.867268)",,,,,
-94.812092500000006,30.151531869999999,Liberty,146,"48,291",2.401832368,0.28478851399999999,"(-94.812092, 30.151532)",,,,,
-96.3022943,30.661042500000001,Brazos,21,"48,041",2.811591006,0.14390694600000001,"(-96.302294, 30.661043)",,,,,
-99.748927159999994,30.486762509999998,Kimble,134,"48,267",2.4724105079999998,0.30415736799999998,"(-99.748927, 30.486763)",,,,,
-97.799188299999997,31.390875779999998,Coryell,50,"48,099",2.05310828,0.25951154900000001,"(-97.799188, 31.390876)",,,,,
-96.777818620000005,32.766537460000002,Dallas,57,"48,113",1.90778162,0.22642061699999999,"(-96.777819, 32.766537)",,,,,
-98.595527360000006,31.49524259,Mills,167,"48,333",2.4385478219999999,0.18438933499999999,"(-98.595527, 31.495243)",,,,,
-96.647081189999994,28.489668959999999,Calhoun,29,"48,057",9.2895086239999998,0.12973826199999999,"(-96.647081, 28.489669)",,,,,
-97.724669930000005,33.67496328,Montague,169,"48,337",2.0902660449999999,0.235632601,"(-97.72467, 33.674963)",,,,,
-98.738348950000002,26.56212627,Starr,214,"48,427",2.6003752859999998,0.28849230199999998,"(-98.738349, 26.562126)",,,,,
-96.971766020000004,28.79640594,Victoria,235,"48,469",2.7752926750000002,0.21253967600000001,"(-96.971766, 28.796406)",,,,,
-100.81247500000001,35.401306660000003,Gray,91,"48,179",1.968332271,0.238979313,"(-100.812475, 35.401307)",,,,,
-98.519663089999995,29.44884523,Bexar,15,"48,029",2.7297910970000001,0.30284559900000002,"(-98.519663, 29.448845)",,,,,
-101.89295559999999,35.837688630000002,Moore,171,"48,341",1.949867354,0.23498407599999999,"(-101.892956, 35.837689)",,,,,
-99.86413426,31.326452110000002,Concho,48,"48,095",2.1646931899999999,0.24375651300000001,"(-99.864134, 31.326452)",,,,,
-102.0764533,30.225025970000001,Terrell,222,"48,443",3.843494266,0.572453883,"(-102.076453, 30.225026)",,,,,
-98.836120159999993,32.735841550000004,Stephens,215,"48,429",1.922499806,0.22965421899999999,"(-98.83612, 32.735842)",,,,,
-95.987689419999995,30.010937219999999,Waller,237,"48,473",2.4351991310000001,0.12542420100000001,"(-95.987689, 30.010937)",,,,,
-96.472481340000002,32.046954290000002,Navarro,175,"48,349",2.4960539289999999,0.26857259700000002,"(-96.472481, 32.046954)",,,,,
-99.354030339999994,32.7360276,Shackelford,209,"48,417",1.915819092,0.228163176,"(-99.35403, 32.736028)",,,,,
-94.1708778,29.884258320000001,Jefferson,124,"48,245",5.2302176319999996,0.231656113,"(-94.170878, 29.884258)",,,,,
-95.218414370000005,33.175506910000003,Franklin,81,"48,159",1.422054395,0.073838513999999994,"(-95.218414, 33.175507)",,,,,
-98.946272449999995,30.318002459999999,Gillespie,87,"48,171",2.1509973680000001,0.257843883,"(-98.946272, 30.318002)",,,,,
-97.212476420000002,33.638464999999997,Cooke,49,"48,097",2.8327321830000001,0.225401457,"(-97.212476, 33.638465)",,,,,
-103.10246359999999,31.509423999999999,Ward,238,"48,475",2.9395652540000001,0.205498549,"(-103.102464, 31.509424)",,,,,
-99.89003941,32.301382289999999,Taylor,221,"48,441",1.920012399,0.227958667,"(-99.890039, 32.301382)",,,,,
-98.683873980000001,30.705665790000001,Llano,150,"48,299",2.3232760899999998,0.235689182,"(-98.683874, 30.705666)",,,,,
-96.085500139999994,33.123531,Hunt,117,"48,231",2.0457198939999999,0.220775693,"(-96.0855, 33.123531)",,,,,
-100.4060989,32.303471799999997,Nolan,177,"48,353",1.9106038219999999,0.22670061699999999,"(-100.406099, 32.303472)",,,,,
-100.7798961,34.074090169999998,Motley,173,"48,345",2.0037167999999999,0.25039406400000003,"(-100.779896, 34.07409)",,,,,
-98.208957999999996,33.78379717,Clay,39,"48,077",2.3820949059999998,0.27998004500000001,"(-98.208958, 33.783797)",,,,,
-97.366605039999996,32.378999180000001,Johnson,127,"48,251",1.828065697,0.18214922,"(-97.366605, 32.378999)",,,,,
-101.8160235,33.17685487,Lynn,153,"48,305",1.900233625,0.223592766,"(-101.816023, 33.176855)",,,,,
-101.15170999999999,29.89300587,Val Verde,233,"48,465",4.417380788,0.78193353499999996,"(-101.15171, 29.893006)",,,,,
-101.82057450000001,33.610194399999997,Lubbock,152,"48,303",1.912739,0.22660555700000001,"(-101.820574, 33.610194)",,,,,
-100.27007330000001,34.96498493,Collingsworth,44,"48,087",1.9496316600000001,0.23498408600000001,"(-100.270073, 34.964985)",,,,,
-95.995542920000005,31.296557190000001,Leon,145,"48,289",2.9234469299999999,0.26516304400000001,"(-95.995543, 31.296557)",,,,,
-97.356669760000003,29.082015989999999,De Witt,62,"48,123",2.0655580370000002,0.218449329,"(-97.35667, 29.082016)",,,,,
-100.8140501,34.96540246,Donley,65,"48,129",1.966381841,0.238522128,"(-100.81405, 34.965402)",,,,,
-94.941320110000007,32.736282699999997,Upshur,230,"48,459",1.799822872,0.14765545399999999,"(-94.94132, 32.736283)",,,,,
-94.390213939999995,30.332384309999998,Hardin,101,"48,199",2.706128257,0.21806037,"(-94.390214, 30.332384)",,,,,
-102.5156425,31.428462870000001,Crane,52,"48,103",2.3976739490000001,0.19299255400000001,"(-102.515642, 31.428463)",,,,,
-95.503014109999995,30.30022409,Montgomery,170,"48,339",2.6892432529999999,0.26154807400000002,"(-95.503014, 30.300224)",,,,,
-100.2704628,35.837501549999999,Hemphill,107,"48,211",1.9524542680000001,0.23562888600000001,"(-100.270463, 35.837502)",,,,,
-101.520742,31.8694238,Glasscock,88,"48,173",1.8924443710000001,0.22237654200000001,"(-101.520742, 31.869424)",,,,,
-98.217227559999998,32.236403610000004,Erath,73,"48,143",2.1143775389999999,0.269412231,"(-98.217228, 32.236404)",,,,,
-99.761020009999996,28.86530621,Zavala,254,"48,507",2.3001843530000001,0.31103122500000002,"(-99.76102, 28.865306)",,,,,
-100.52987469999999,31.888492930000002,Coke,41,"48,081",1.9576490959999999,0.22908758000000001,"(-100.529875, 31.888493)",,,,,
-93.744629930000002,30.78619977,Newton,176,"48,351",3.6691016269999999,0.229430421,"(-93.74463, 30.7862)",,,,,
-97.948503079999995,29.58257236,Guadalupe,95,"48,187",2.3882105020000002,0.17271935299999999,"(-97.948503, 29.582572)",,,,,
-94.357252389999999,32.797979290000001,Marion,155,"48,315",2.0336855100000002,0.104798923,"(-94.357252, 32.797979)",,,,,
-101.8968527,34.96594288,Randall,191,"48,381",1.957364828,0.235811469,"(-101.896853, 34.965943)",,,,,
-102.8278792,33.172935010000003,Yoakum,251,"48,501",1.7915773129999999,0.20035976699999999,"(-102.827879, 33.172935)",,,,,
-96.935795110000001,31.253170170000001,Falls,74,"48,145",1.7978523120000001,0.18976794799999999,"(-96.935795, 31.25317)",,,,,
-99.778711090000002,33.974085189999997,Foard,79,"48,155",2.3027112509999998,0.17799907400000001,"(-99.778711, 33.974085)",,,,,
-102.6048162,34.966020139999998,Deaf Smith,59,"48,117",2.6222456209999998,0.38287479000000002,"(-102.604816, 34.96602)",,,,,
-96.976834949999997,30.786252990000001,Milam,166,"48,331",2.3027037290000001,0.24932986900000001,"(-96.976835, 30.786253)",,,,,
-100.2697634,35.401290019999998,Wheeler,242,"48,483",1.9512516440000001,0.235165817,"(-100.269763, 35.40129)",,,,,
-95.382064979999996,32.78634374,Wood,250,"48,499",2.1816011340000001,0.17337978900000001,"(-95.382065, 32.786344)",,,,,
-98.278145159999994,29.808163619999998,Comal,46,"48,091",1.949036658,0.13900057199999999,"(-98.278145, 29.808164)",,,,,
-99.226302599999997,30.717422930000001,Mason,157,"48,319",1.9266145400000001,0.227714795,"(-99.226303, 30.717423)",,,,,
-96.621093990000006,30.492461389999999,Burleson,26,"48,051",2.4836739309999998,0.164949546,"(-96.621094, 30.492461)",,,,,
-95.166832729999996,30.579489049999999,San Jacinto,204,"48,407",2.2033571630000002,0.15301905700000001,"(-95.166833, 30.579489)",,,,,
-96.277918290000002,29.88711223,Austin,8,"48,015",2.4816893379999998,0.15872725600000001,"(-96.277918, 29.887112)",,,,,
-98.180886810000004,26.396626999999999,Hidalgo,109,"48,215",3.3102097779999999,0.37085220099999999,"(-98.180887, 26.396627)",,,,,
-94.305528580000001,32.162228859999999,Panola,183,"48,365",2.0573828000000001,0.20326829099999999,"(-94.305529, 32.162229)",,,,,
-98.124744930000006,28.351437499999999,Live Oak,149,"48,297",2.3136034489999999,0.25719603299999999,"(-98.124745, 28.351438)",,,,,
-98.241427110000004,31.196277909999999,Lampasas,141,"48,281",1.998939902,0.17500842899999999,"(-98.241427, 31.196278)",,,,,
-99.168601339999995,27.000890720000001,Zapata,253,"48,505",2.24698193,0.24921502000000001,"(-99.168601, 27.000891)",,,,,
-104.51774210000001,31.44709817,Culberson,55,"48,109",4.0808503319999998,0.93743283099999997,"(-104.517742, 31.447098)",,,,,
-94.732051369999994,33.113685070000002,Morris,172,"48,343",1.538698151,0.064495483000000006,"(-94.732051, 33.113685)",,,,,
-101.2984496,33.179910739999997,Garza,86,"48,169",1.898322742,0.224420545,"(-101.29845, 33.179911)",,,,,
-101.82690820000001,34.070517819999999,Hale,96,"48,189",2.0183578519999998,0.254141583,"(-101.826908, 34.070518)",,,,,
-98.031040869999998,30.05782657,Hays,106,"48,209",1.8032264710000001,0.16442295300000001,"(-98.031041, 30.057827)",,,,,
-100.4620678,31.4044442,Tom Green,226,"48,451",3.5135314320000002,0.37838303299999998,"(-100.462068, 31.404444)",,,,,
-98.817542950000004,31.155205429999999,San Saba,206,"48,411",3.1138541360000001,0.27879408900000002,"(-98.817543, 31.155205)",,,,,
-95.269095109999995,32.375145529999998,Smith,212,"48,423",2.919216091,0.23571867699999999,"(-95.269095, 32.375146)",,,,,
-101.8933822,36.277658240000001,Sherman,211,"48,421",1.967991354,0.23975703600000001,"(-101.893382, 36.277658)",,,,,
-99.350169690000001,30.061530350000002,Kerr,133,"48,265",2.5899988660000002,0.26828731500000003,"(-99.35017, 30.06153)",,,,,
-100.9211128,32.306360239999997,Mitchell,168,"48,335",1.914674328,0.22736072700000001,"(-100.921113, 32.30636)",,,,,
-97.741168110000004,28.417366749999999,Bee,13,"48,025",2.228981316,0.209983578,"(-97.741168, 28.417367)",,,,,
-99.878505989999994,32.739704289999999,Jones,128,"48,253",1.9525599709999999,0.23329206,"(-99.878506, 32.739704)",,,,,
-100.3144638,28.742609430000002,Maverick,159,"48,323",2.862972203,0.30898094100000001,"(-100.314464, 28.742609)",,,,,
-98.999896489999998,31.774323129999999,Brown,25,"48,049",2.0821732769999999,0.236003924,"(-98.999896, 31.774323)",,,,,
-102.784594,34.530145070000003,Parmer,185,"48,369",1.9050449970000001,0.22511900900000001,"(-102.784594, 34.530145)",,,,,
-100.7791031,33.182844920000001,Kent,132,"48,263",1.8995385300000001,0.22363229800000001,"(-100.779103, 33.182845)",,,,,
-97.518598569999995,28.00922186,San Patricio,205,"48,409",3.462105819,0.16765371800000001,"(-97.518599, 28.009222)",,,,,
-101.35456240000001,36.277531789999998,Hansford,99,"48,195",1.9655386370000001,0.23918930299999999,"(-101.354562, 36.277532)",,,,,
-99.741443129999993,33.606147550000003,Knox,138,"48,275",2.133528675,0.21526189800000001,"(-99.741443, 33.606148)",,,,,
-95.793475450000003,32.870042120000001,Rains,190,"48,379",1.3360443689999999,0.064429715999999998,"(-95.793475, 32.870042)",,,,,
-96.580567180000003,31.545418980000001,Limestone,147,"48,293",1.942498836,0.22953072499999999,"(-96.580567, 31.545419)",,,,,
-95.135516820000007,31.088506899999999,Trinity,228,"48,455",2.2355073480000001,0.174571747,"(-95.135517, 31.088507)",,,,,
-97.601054669999996,30.648349410000002,Williamson,246,"48,491",2.4822912869999998,0.276928338,"(-97.601055, 30.648349)",,,,,
-102.3430919,33.607503749999999,Hockley,111,"48,219",1.922123942,0.22871849399999999,"(-102.343092, 33.607504)",,,,,
-102.04300050000001,31.368539569999999,Upton,231,"48,461",2.2071513189999998,0.305162453,"(-102.043, 31.36854)",,,,,
-100.77881379999999,33.61663428,Dickens,63,"48,125",1.9206914749999999,0.22769978399999999,"(-100.778814, 33.616634)",,,,,
-97.859606209999995,28.904937820000001,Karnes,129,"48,255",1.986381859,0.17997818199999999,"(-97.859606, 28.904938)",,,,,
-101.9512464,32.306058470000004,Martin,156,"48,317",1.912684351,0.22708851399999999,"(-101.951246, 32.306058)",,,,,
-103.04847940000001,31.850086090000001,Winkler,248,"48,495",1.9280192229999999,0.20737219500000001,"(-103.048479, 31.850086)",,,,,
-98.508896719999996,27.681333819999999,Duval,67,"48,131",2.76954491,0.42546700900000001,"(-98.508897, 27.681334)",,,,,
-94.168097619999998,31.394270049999999,San Augustine,203,"48,405",2.5938342310000002,0.145542583,"(-94.168098, 31.39427)",,,,,
-98.711605109999994,29.9446397,Kendall,131,"48,259",1.6063432559999999,0.16045282799999999,"(-98.711605, 29.94464)",,,,,
-97.291164730000006,32.771852359999997,Tarrant,220,"48,439",1.9057401620000001,0.22529417099999999,"(-97.291165, 32.771852)",,,,,
-96.992589510000002,28.127095619999999,Aransas,4,"48,007",6.1253496670000001,0.067118319999999995,"(-96.99259, 28.127096)",,,,,
-100.4178441,29.350003019999999,Kinney,136,"48,271",2.431027941,0.32823300500000002,"(-100.417844, 29.350003)",,,,,
-94.615877600000005,31.616041079999999,Nacogdoches,174,"48,347",4.078397345,0.24158677100000001,"(-94.615878, 31.616041)",,,,,
-96.526308209999996,29.6208542,Colorado,45,"48,089",2.3611738930000001,0.234963166,"(-96.526308, 29.620854)",,,,,
-101.4317533,32.743691599999998,Borden,17,"48,033",1.9086791460000001,0.22582416999999999,"(-101.431753, 32.743692)",,,,,
-99.110083309999993,29.355204929999999,Medina,163,"48,325",2.496999583,0.32176555899999998,"(-99.110083, 29.355205)",,,,,
-101.4118364,30.722919310000002,Crockett,53,"48,105",5.0810187300000003,0.68474241499999999,"(-101.411836, 30.722919)",,,,,
-97.634376130000007,31.90050476,Bosque,18,"48,035",2.554113353,0.24753346400000001,"(-97.634376, 31.900505)",,,,,
-100.2075664,34.529292570000003,Childress,38,"48,075",1.708574094,0.18152778999999999,"(-100.207566, 34.529293)",,,,,
-94.608913079999994,29.739122760000001,Chambers,36,"48,071",3.954636694,0.152677647,"(-94.608913, 29.739123)",,,,,
-96.407805839999995,32.897867689999998,Rockwall,199,"48,397",0.77703381599999999,0.037090157999999998,"(-96.407806, 32.897868)",,,,,
-97.774565530000004,32.222295109999997,Somervell,213,"48,425",0.911909725,0.047473448000000001,"(-97.774566, 32.222295)",,,,,
-94.611742000000007,31.254758750000001,Angelina,3,"48,005",3.4327991880000002,0.21205691400000001,"(-94.611742, 31.254759)",,,,,
-99.822158810000005,29.831827109999999,Real,193,"48,385",1.8674410640000001,0.169204892,"(-99.822159, 29.831827)",,,,,
-95.422253670000003,31.31764137,Houston,114,"48,225",3.1778208719999999,0.30365515599999998,"(-95.422254, 31.317641)",,,,,
-95.770905619999994,29.527632530000002,Fort Bend,80,"48,157",2.517978008,0.213479793,"(-95.770906, 29.527633)",,,,,
-104.14035389999999,30.715593219999999,Jeff Davis,123,"48,243",3.4387547760000001,0.55200843700000002,"(-104.140354, 30.715593)",,,,,
-99.331701640000006,27.761025239999999,Webb,240,"48,479",4.7614203570000004,0.79998177599999998,"(-99.331702, 27.761025)",,,,,
-97.804721939999993,32.778522610000003,Parker,184,"48,367",1.9104903950000001,0.225917327,"(-97.804722, 32.778523)",,,,,
-97.832803380000001,32.43107878,Hood,112,"48,221",1.3980034370000001,0.109374113,"(-97.832803, 32.431079)",,,,,
-98.399740859999994,30.266361280000002,Blanco,16,"48,031",1.683596565,0.17330589399999999,"(-98.399741, 30.266361)",,,,,
-98.218741269999995,27.031566900000001,Brooks,24,"48,047",2.056815131,0.222310537,"(-98.218741, 27.031567)",,,,,
-101.2085769,34.53041048,Briscoe,23,"48,045",1.9239051979999999,0.22946602199999999,"(-101.208577, 34.53041)",,,,,
-97.654441239999997,33.215850609999997,Wise,249,"48,497",1.93265109,0.23111894699999999,"(-97.654441, 33.215851)",,,,,
-95.652517739999993,31.81321543,Anderson,1,"48,001",3.7093809700000002,0.26599195599999997,"(-95.652518, 31.813215)",,,,,
-95.985338659999996,28.867110390000001,Matagorda,158,"48,321",8.7474593150000004,0.27279951800000002,"(-95.985339, 28.86711)",,,,,
-100.81356890000001,35.838557700000003,Roberts,197,"48,393",1.965001856,0.23852247600000001,"(-100.813569, 35.838558)",,,,,
-95.92818441,30.965646450000001,Madison,154,"48,313",2.012434968,0.115431297,"(-95.928184, 30.965646)",,,,,
-96.572488710000002,33.187890549999999,Collin,43,"48,085",1.931216329,0.22192174100000001,"(-96.572489, 33.187891)",,,,,
-102.2617608,34.530003039999997,Castro,35,"48,069",1.9239207869999999,0.22870934600000001,"(-102.261761, 34.530003)",,,,,
-95.985573340000002,30.54360689,Grimes,94,"48,185",2.4273910280000002,0.195299055,"(-95.985573, 30.543607)",,,,,
-99.103477299999994,28.346210320000001,La Salle,142,"48,283",2.4025790480000002,0.35890253900000002,"(-99.103477, 28.34621)",,,,,
-101.8940484,35.401289269999999,Potter,188,"48,375",1.958919769,0.23691730799999999,"(-101.894048, 35.401289)",,,,,
-95.571107839999996,33.667461860000003,Lamar,139,"48,277",2.716470116,0.23519367899999999,"(-95.571108, 33.667462)",,,,,
-94.024958490000003,30.743912550000001,Jasper,122,"48,241",3.7720426360000001,0.236629114,"(-94.024958, 30.743913)",,,,,
-95.836486199999996,32.563689609999997,Van Zandt,234,"48,467",2.4028435410000002,0.21377674799999999,"(-95.836486, 32.56369)",,,,,
-94.964749749999996,29.394244149999999,Galveston,85,"48,167",9.3502477089999996,0.096320580000000003,"(-94.96475, 29.394244)",,,,,
-100.9824126,31.303932029999999,Irion,119,"48,235",2.0487329089999999,0.25811925099999999,"(-100.982413, 31.303932)",,,,,
-95.050188599999998,33.620745390000003,Red River,194,"48,387",3.5281325649999999,0.26617411600000002,"(-95.050189, 33.620745)",,,,,
-100.2786983,34.077657100000003,Cottle,51,"48,101",2.021259965,0.22801233000000001,"(-100.278698, 34.077657)",,,,,
-100.53822630000001,30.497471520000001,Sutton,218,"48,435",2.5305705729999999,0.35258244100000002,"(-100.538226, 30.497472)",,,,,
